Season,TeamA,TeamB,Win,A_PPG,A_FG%,A_FG3%,A_FT%,A_OR_per_game,A_DR_per_game,A_Ast_per_game,A_TO_per_game,A_Stl_per_game,A_Blk_per_game,A_PF_per_game,A_Road_Wins,A_ConfAbbrev,A_TeamName,A_TotalD1Seasons,A_Seed,A_CoachName,B_PPG,B_FG%,B_FG3%,B_FT%,B_OR_per_game,B_DR_per_game,B_Ast_per_game,B_TO_per_game,B_Stl_per_game,B_Blk_per_game,B_PF_per_game,B_Road_Wins,B_ConfAbbrev,B_TeamName,B_TotalD1Seasons,B_Seed,B_CoachName
2023,1388,1338,,71,46,37,69,9,23,12,9,7,4,16,10,wcc,St Mary's CA,39,Z05,randy_bennett,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel
2023,1394,1338,,78,45,37,80,10,23,15,12,8,2,19,10,southland,TAM C. Christi,21,X16b,steve_lutz,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel
2023,1395,1338,,75,46,31,70,10,23,16,12,8,5,16,8,big_twelve,TCU,39,Z06,jamie_dixon,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel
2023,1397,1338,,72,44,33,71,12,24,17,11,8,4,17,9,sec,Tennessee,39,W04,rick_barnes,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel
2023,1400,1338,,78,47,34,75,9,23,16,11,8,4,18,9,big_twelve,Texas,39,Y02,chris_beard,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel
2023,1401,1338,,73,44,33,76,11,23,13,12,7,2,18,10,sec,Texas A&M,39,Y07,buzz_williams,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel
2023,1411,1338,,68,42,29,66,9,23,11,14,6,3,19,7,swac,TX Southern,39,W16b,johnny_jones,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel
2023,1417,1338,,74,46,35,72,10,22,14,9,8,4,16,12,pac_twelve,UCLA,39,Z02,mick_cronin,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel
2023,1418,1338,,76,47,37,67,10,23,14,12,7,3,17,12,sun_belt,Louisiana,39,W13,bob_marlin,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel
2023,1421,1338,,73,47,39,69,7,24,12,13,6,4,16,14,big_south,UNC Asheville,37,Z15,mike_morell,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel
2023,1425,1338,,73,46,34,74,8,24,13,12,7,5,17,7,pac_twelve,USC,39,W10,andy_enfield,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel
2023,1429,1338,,78,48,39,77,7,26,17,12,5,3,17,12,mwc,Utah St,39,X10,ryan_odom,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel
2023,1433,1338,,71,47,35,70,8,23,13,13,9,5,16,12,a_ten,VCU,39,Z12,mike_rhoades,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel
2023,1436,1338,,72,47,36,70,5,23,14,9,6,3,15,10,aec,Vermont,39,W15,john_becker,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel
2023,1438,1338,,68,45,35,70,7,23,16,8,7,4,14,10,acc,Virginia,39,X04,tony_bennett,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel
2023,1452,1338,,76,45,35,74,10,22,13,12,7,3,18,6,big_twelve,West Virginia,39,X09,bob_huggins,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel
2023,1462,1338,,81,49,40,71,9,26,19,12,7,3,16,10,big_east,Xavier,39,Y03,sean_miller,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel
2023,1344,1343,,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson
2023,1345,1343,,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson
2023,1361,1343,,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson
2023,1364,1343,,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson
2023,1369,1343,,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson
2023,1388,1343,,71,46,37,69,9,23,12,9,7,4,16,10,wcc,St Mary's CA,39,Z05,randy_bennett,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson
2023,1394,1343,,78,45,37,80,10,23,15,12,8,2,19,10,southland,TAM C. Christi,21,X16b,steve_lutz,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson
2023,1395,1343,,75,46,31,70,10,23,16,12,8,5,16,8,big_twelve,TCU,39,Z06,jamie_dixon,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson
2023,1397,1343,,72,44,33,71,12,24,17,11,8,4,17,9,sec,Tennessee,39,W04,rick_barnes,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson
2023,1400,1343,,78,47,34,75,9,23,16,11,8,4,18,9,big_twelve,Texas,39,Y02,chris_beard,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson
2023,1401,1343,,73,44,33,76,11,23,13,12,7,2,18,10,sec,Texas A&M,39,Y07,buzz_williams,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson
2023,1411,1343,,68,42,29,66,9,23,11,14,6,3,19,7,swac,TX Southern,39,W16b,johnny_jones,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson
2023,1417,1343,,74,46,35,72,10,22,14,9,8,4,16,12,pac_twelve,UCLA,39,Z02,mick_cronin,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson
2023,1418,1343,,76,47,37,67,10,23,14,12,7,3,17,12,sun_belt,Louisiana,39,W13,bob_marlin,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson
2023,1421,1343,,73,47,39,69,7,24,12,13,6,4,16,14,big_south,UNC Asheville,37,Z15,mike_morell,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson
2023,1425,1343,,73,46,34,74,8,24,13,12,7,5,17,7,pac_twelve,USC,39,W10,andy_enfield,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson
2023,1429,1343,,78,48,39,77,7,26,17,12,5,3,17,12,mwc,Utah St,39,X10,ryan_odom,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson
2023,1433,1343,,71,47,35,70,8,23,13,13,9,5,16,12,a_ten,VCU,39,Z12,mike_rhoades,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson
2023,1436,1343,,72,47,36,70,5,23,14,9,6,3,15,10,aec,Vermont,39,W15,john_becker,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson
2023,1438,1343,,68,45,35,70,7,23,16,8,7,4,14,10,acc,Virginia,39,X04,tony_bennett,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson
2023,1452,1343,,76,45,35,74,10,22,13,12,7,3,18,6,big_twelve,West Virginia,39,X09,bob_huggins,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson
2023,1462,1343,,81,49,40,71,9,26,19,12,7,3,16,10,big_east,Xavier,39,Y03,sean_miller,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson
2023,1345,1344,,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley
2023,1361,1344,,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley
2023,1364,1344,,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley
2023,1369,1344,,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley
2023,1388,1344,,71,46,37,69,9,23,12,9,7,4,16,10,wcc,St Mary's CA,39,Z05,randy_bennett,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley
2023,1394,1344,,78,45,37,80,10,23,15,12,8,2,19,10,southland,TAM C. Christi,21,X16b,steve_lutz,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley
2023,1395,1344,,75,46,31,70,10,23,16,12,8,5,16,8,big_twelve,TCU,39,Z06,jamie_dixon,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley
2023,1397,1344,,72,44,33,71,12,24,17,11,8,4,17,9,sec,Tennessee,39,W04,rick_barnes,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley
2023,1400,1344,,78,47,34,75,9,23,16,11,8,4,18,9,big_twelve,Texas,39,Y02,chris_beard,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley
2023,1401,1344,,73,44,33,76,11,23,13,12,7,2,18,10,sec,Texas A&M,39,Y07,buzz_williams,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley
2023,1411,1344,,68,42,29,66,9,23,11,14,6,3,19,7,swac,TX Southern,39,W16b,johnny_jones,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley
2023,1417,1344,,74,46,35,72,10,22,14,9,8,4,16,12,pac_twelve,UCLA,39,Z02,mick_cronin,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley
2023,1418,1344,,76,47,37,67,10,23,14,12,7,3,17,12,sun_belt,Louisiana,39,W13,bob_marlin,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley
2023,1421,1344,,73,47,39,69,7,24,12,13,6,4,16,14,big_south,UNC Asheville,37,Z15,mike_morell,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley
2023,1425,1344,,73,46,34,74,8,24,13,12,7,5,17,7,pac_twelve,USC,39,W10,andy_enfield,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley
2023,1429,1344,,78,48,39,77,7,26,17,12,5,3,17,12,mwc,Utah St,39,X10,ryan_odom,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley
2023,1433,1344,,71,47,35,70,8,23,13,13,9,5,16,12,a_ten,VCU,39,Z12,mike_rhoades,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley
2023,1436,1344,,72,47,36,70,5,23,14,9,6,3,15,10,aec,Vermont,39,W15,john_becker,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley
2023,1438,1344,,68,45,35,70,7,23,16,8,7,4,14,10,acc,Virginia,39,X04,tony_bennett,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley
2023,1452,1344,,76,45,35,74,10,22,13,12,7,3,18,6,big_twelve,West Virginia,39,X09,bob_huggins,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley
2023,1462,1344,,81,49,40,71,9,26,19,12,7,3,16,10,big_east,Xavier,39,Y03,sean_miller,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley
2023,1361,1345,,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter
2023,1364,1345,,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter
2023,1369,1345,,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter
2023,1388,1345,,71,46,37,69,9,23,12,9,7,4,16,10,wcc,St Mary's CA,39,Z05,randy_bennett,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter
2023,1394,1345,,78,45,37,80,10,23,15,12,8,2,19,10,southland,TAM C. Christi,21,X16b,steve_lutz,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter
2023,1395,1345,,75,46,31,70,10,23,16,12,8,5,16,8,big_twelve,TCU,39,Z06,jamie_dixon,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter
2023,1397,1345,,72,44,33,71,12,24,17,11,8,4,17,9,sec,Tennessee,39,W04,rick_barnes,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter
2023,1400,1345,,78,47,34,75,9,23,16,11,8,4,18,9,big_twelve,Texas,39,Y02,chris_beard,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter
2023,1401,1345,,73,44,33,76,11,23,13,12,7,2,18,10,sec,Texas A&M,39,Y07,buzz_williams,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter
2023,1411,1345,,68,42,29,66,9,23,11,14,6,3,19,7,swac,TX Southern,39,W16b,johnny_jones,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter
2023,1417,1345,,74,46,35,72,10,22,14,9,8,4,16,12,pac_twelve,UCLA,39,Z02,mick_cronin,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter
2023,1418,1345,,76,47,37,67,10,23,14,12,7,3,17,12,sun_belt,Louisiana,39,W13,bob_marlin,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter
2023,1421,1345,,73,47,39,69,7,24,12,13,6,4,16,14,big_south,UNC Asheville,37,Z15,mike_morell,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter
2023,1425,1345,,73,46,34,74,8,24,13,12,7,5,17,7,pac_twelve,USC,39,W10,andy_enfield,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter
2023,1429,1345,,78,48,39,77,7,26,17,12,5,3,17,12,mwc,Utah St,39,X10,ryan_odom,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter
2023,1433,1345,,71,47,35,70,8,23,13,13,9,5,16,12,a_ten,VCU,39,Z12,mike_rhoades,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter
2023,1436,1345,,72,47,36,70,5,23,14,9,6,3,15,10,aec,Vermont,39,W15,john_becker,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter
2023,1438,1345,,68,45,35,70,7,23,16,8,7,4,14,10,acc,Virginia,39,X04,tony_bennett,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter
2023,1452,1345,,76,45,35,74,10,22,13,12,7,3,18,6,big_twelve,West Virginia,39,X09,bob_huggins,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter
2023,1462,1345,,81,49,40,71,9,26,19,12,7,3,16,10,big_east,Xavier,39,Y03,sean_miller,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter
2023,1364,1361,,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher
2023,1369,1361,,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher
2023,1388,1361,,71,46,37,69,9,23,12,9,7,4,16,10,wcc,St Mary's CA,39,Z05,randy_bennett,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher
2023,1394,1361,,78,45,37,80,10,23,15,12,8,2,19,10,southland,TAM C. Christi,21,X16b,steve_lutz,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher
2023,1395,1361,,75,46,31,70,10,23,16,12,8,5,16,8,big_twelve,TCU,39,Z06,jamie_dixon,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher
2023,1397,1361,,72,44,33,71,12,24,17,11,8,4,17,9,sec,Tennessee,39,W04,rick_barnes,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher
2023,1400,1361,,78,47,34,75,9,23,16,11,8,4,18,9,big_twelve,Texas,39,Y02,chris_beard,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher
2023,1401,1361,,73,44,33,76,11,23,13,12,7,2,18,10,sec,Texas A&M,39,Y07,buzz_williams,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher
2023,1411,1361,,68,42,29,66,9,23,11,14,6,3,19,7,swac,TX Southern,39,W16b,johnny_jones,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher
2023,1417,1361,,74,46,35,72,10,22,14,9,8,4,16,12,pac_twelve,UCLA,39,Z02,mick_cronin,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher
2023,1418,1361,,76,47,37,67,10,23,14,12,7,3,17,12,sun_belt,Louisiana,39,W13,bob_marlin,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher
2023,1421,1361,,73,47,39,69,7,24,12,13,6,4,16,14,big_south,UNC Asheville,37,Z15,mike_morell,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher
2023,1425,1361,,73,46,34,74,8,24,13,12,7,5,17,7,pac_twelve,USC,39,W10,andy_enfield,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher
2023,1429,1361,,78,48,39,77,7,26,17,12,5,3,17,12,mwc,Utah St,39,X10,ryan_odom,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher
2023,1433,1361,,71,47,35,70,8,23,13,13,9,5,16,12,a_ten,VCU,39,Z12,mike_rhoades,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher
2023,1436,1361,,72,47,36,70,5,23,14,9,6,3,15,10,aec,Vermont,39,W15,john_becker,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher
2023,1438,1361,,68,45,35,70,7,23,16,8,7,4,14,10,acc,Virginia,39,X04,tony_bennett,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher
2023,1452,1361,,76,45,35,74,10,22,13,12,7,3,18,6,big_twelve,West Virginia,39,X09,bob_huggins,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher
2023,1462,1361,,81,49,40,71,9,26,19,12,7,3,16,10,big_east,Xavier,39,Y03,sean_miller,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher
2023,1369,1364,,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack
2023,1388,1364,,71,46,37,69,9,23,12,9,7,4,16,10,wcc,St Mary's CA,39,Z05,randy_bennett,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack
2023,1394,1364,,78,45,37,80,10,23,15,12,8,2,19,10,southland,TAM C. Christi,21,X16b,steve_lutz,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack
2023,1395,1364,,75,46,31,70,10,23,16,12,8,5,16,8,big_twelve,TCU,39,Z06,jamie_dixon,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack
2023,1397,1364,,72,44,33,71,12,24,17,11,8,4,17,9,sec,Tennessee,39,W04,rick_barnes,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack
2023,1400,1364,,78,47,34,75,9,23,16,11,8,4,18,9,big_twelve,Texas,39,Y02,chris_beard,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack
2023,1401,1364,,73,44,33,76,11,23,13,12,7,2,18,10,sec,Texas A&M,39,Y07,buzz_williams,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack
2023,1411,1364,,68,42,29,66,9,23,11,14,6,3,19,7,swac,TX Southern,39,W16b,johnny_jones,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack
2023,1417,1364,,74,46,35,72,10,22,14,9,8,4,16,12,pac_twelve,UCLA,39,Z02,mick_cronin,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack
2023,1418,1364,,76,47,37,67,10,23,14,12,7,3,17,12,sun_belt,Louisiana,39,W13,bob_marlin,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack
2023,1421,1364,,73,47,39,69,7,24,12,13,6,4,16,14,big_south,UNC Asheville,37,Z15,mike_morell,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack
2023,1425,1364,,73,46,34,74,8,24,13,12,7,5,17,7,pac_twelve,USC,39,W10,andy_enfield,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack
2023,1429,1364,,78,48,39,77,7,26,17,12,5,3,17,12,mwc,Utah St,39,X10,ryan_odom,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack
2023,1433,1364,,71,47,35,70,8,23,13,13,9,5,16,12,a_ten,VCU,39,Z12,mike_rhoades,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack
2023,1436,1364,,72,47,36,70,5,23,14,9,6,3,15,10,aec,Vermont,39,W15,john_becker,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack
2023,1438,1364,,68,45,35,70,7,23,16,8,7,4,14,10,acc,Virginia,39,X04,tony_bennett,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack
2023,1452,1364,,76,45,35,74,10,22,13,12,7,3,18,6,big_twelve,West Virginia,39,X09,bob_huggins,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack
2023,1462,1364,,81,49,40,71,9,26,19,12,7,3,16,10,big_east,Xavier,39,Y03,sean_miller,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack
2023,1388,1369,,71,46,37,69,9,23,12,9,7,4,16,10,wcc,St Mary's CA,39,Z05,randy_bennett,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn
2023,1394,1369,,78,45,37,80,10,23,15,12,8,2,19,10,southland,TAM C. Christi,21,X16b,steve_lutz,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn
2023,1395,1369,,75,46,31,70,10,23,16,12,8,5,16,8,big_twelve,TCU,39,Z06,jamie_dixon,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn
2023,1397,1369,,72,44,33,71,12,24,17,11,8,4,17,9,sec,Tennessee,39,W04,rick_barnes,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn
2023,1400,1369,,78,47,34,75,9,23,16,11,8,4,18,9,big_twelve,Texas,39,Y02,chris_beard,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn
2023,1401,1369,,73,44,33,76,11,23,13,12,7,2,18,10,sec,Texas A&M,39,Y07,buzz_williams,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn
2023,1411,1369,,68,42,29,66,9,23,11,14,6,3,19,7,swac,TX Southern,39,W16b,johnny_jones,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn
2023,1417,1369,,74,46,35,72,10,22,14,9,8,4,16,12,pac_twelve,UCLA,39,Z02,mick_cronin,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn
2023,1418,1369,,76,47,37,67,10,23,14,12,7,3,17,12,sun_belt,Louisiana,39,W13,bob_marlin,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn
2023,1421,1369,,73,47,39,69,7,24,12,13,6,4,16,14,big_south,UNC Asheville,37,Z15,mike_morell,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn
2023,1425,1369,,73,46,34,74,8,24,13,12,7,5,17,7,pac_twelve,USC,39,W10,andy_enfield,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn
2023,1429,1369,,78,48,39,77,7,26,17,12,5,3,17,12,mwc,Utah St,39,X10,ryan_odom,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn
2023,1433,1369,,71,47,35,70,8,23,13,13,9,5,16,12,a_ten,VCU,39,Z12,mike_rhoades,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn
2023,1436,1369,,72,47,36,70,5,23,14,9,6,3,15,10,aec,Vermont,39,W15,john_becker,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn
2023,1438,1369,,68,45,35,70,7,23,16,8,7,4,14,10,acc,Virginia,39,X04,tony_bennett,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn
