Season,Team,PPG,FG%,FG3%,FT%,OR_per_game,DR_per_game,Ast_per_game,TO_per_game,Stl_per_game,Blk_per_game,PF_per_game,Road_Wins,ConfAbbrev,TeamName,TotalD1Seasons,Seed,CoachName,Qualified
2020,1467,61,41,33,68,8,21,12,12,9,3,18,10,aec,Merrimack,4,,joe_gallo,0
2021,1101,76,46,38,69,10,23,18,13,9,3,6,10,southland,Abilene Chr,10,W14,joe_golding,1
2021,1102,59,45,33,69,4,17,12,13,7,2,5,2,mwc,Air Force,39,,joe_scott,0
2021,1103,77,44,33,75,9,25,13,12,5,4,6,6,mac,Akron,39,,john_groce,0
2021,1104,80,43,35,72,10,26,14,14,9,4,5,12,sec,Alabama,39,W02,nate_oats,1
2021,1105,63,40,29,63,9,25,11,15,5,4,7,1,swac,Alabama A&M,24,,dylan_howard,0
2021,1106,64,38,32,65,9,24,10,16,6,2,6,1,swac,Alabama St,39,,mo_williams,0
2021,1107,69,45,34,72,6,22,12,12,6,2,6,3,aec,SUNY Albany,24,,will_brown,0
2021,1108,66,39,30,73,9,20,9,13,8,2,6,2,swac,Alcorn St,39,,landon_bussie,0
2021,1110,69,45,38,70,7,23,13,15,7,5,11,2,patriot,American Univ,39,,mike_brennan,0
2021,1111,68,41,33,72,9,22,11,11,8,3,8,8,sun_belt,Appalachian St,39,X16a,dustin_kerns,1
2021,1112,75,45,37,73,10,25,16,11,6,4,4,5,pac_twelve,Arizona,39,,sean_miller,0
2021,1113,74,43,33,73,7,22,13,11,7,3,7,4,pac_twelve,Arizona St,39,,bobby_hurley,0
2021,1114,68,45,31,71,9,23,13,15,6,3,5,4,sun_belt,Ark Little Rock,39,,darrell_walker,0
2021,1115,62,39,31,72,9,21,10,15,6,4,4,2,swac,Ark Pine Bluff,25,,george_ivory,0
2021,1116,82,45,34,74,11,26,15,13,8,5,4,6,sec,Arkansas,39,Z03,eric_musselman,1
2021,1117,69,43,37,72,10,24,13,13,6,3,4,2,sun_belt,Arkansas St,39,,mike_balado,0
2021,1119,71,46,33,63,6,24,14,12,6,1,5,7,patriot,Army,39,,jimmy_allen,0
2021,1120,77,44,33,71,11,25,15,16,6,6,3,5,sec,Auburn,39,,bruce_pearl,0
2021,1122,73,44,33,76,12,20,13,14,6,2,4,6,ovc,Austin Peay,39,,matt_figger,0
2021,1123,75,44,34,75,9,25,14,14,5,2,6,3,mac,Ball St,39,,james_whitford,0
2021,1124,84,49,42,70,11,22,17,12,9,4,5,11,big_twelve,Baylor,39,Z01,scott_drew,1
2021,1125,82,49,35,74,8,26,18,12,8,3,4,14,ovc,Belmont,24,,casey_alexander,0
2021,1127,65,41,33,67,9,24,11,13,5,3,7,3,aec,Binghamton,22,,tommy_dempsey,0
2021,1129,76,46,34,75,8,25,14,11,7,3,7,7,mwc,Boise St,39,,leon_rice,0
2021,1130,71,42,33,70,8,23,11,13,7,4,3,1,acc,Boston College,39,,jim_christian,0
2021,1131,69,44,32,75,9,24,10,12,5,3,7,5,patriot,Boston Univ,39,,joe_jones,0
2021,1132,78,42,32,74,11,24,13,10,7,2,4,10,mac,Bowling Green,39,,michael_huger,0
2021,1133,67,44,31,73,8,25,13,12,5,3,3,4,mvc,Bradley,39,,brian_wardle,0
2021,1136,81,46,38,76,9,27,15,15,6,3,7,5,nec,Bryant,15,,jared_grasso,0
2021,1137,75,46,33,76,5,26,12,12,6,4,6,3,patriot,Bucknell,39,,nathan_davis,0
2021,1138,82,46,34,67,14,27,16,13,8,4,6,8,mac,Buffalo,32,,jim_whitesell,0
2021,1139,64,41,32,65,8,21,12,11,6,2,5,2,big_east,Butler,39,,lavall_jordan,0
2021,1140,78,48,37,74,8,28,16,13,5,3,5,10,wcc,BYU,39,W06,mark_pope,1
2021,1141,74,44,32,68,9,23,10,13,8,3,4,2,mac,C Michigan,39,,keno_davis,0
2021,1142,60,39,32,72,6,22,12,14,6,3,9,1,big_west,Cal Poly,29,,john_smith,0
2021,1143,65,43,33,70,6,22,12,12,4,2,4,2,pac_twelve,California,39,,mark_fox,0
2021,1144,68,49,37,68,5,20,14,12,6,2,3,7,big_south,Campbell,39,,kevin_mcgeehan,0
2021,1145,70,41,30,71,9,23,13,12,6,3,7,4,maac,Canisius,39,,reggie_witherspoon,0
2021,1146,70,43,36,71,9,24,13,17,5,3,6,1,southland,Cent Arkansas,17,,anthony_boone,0
2021,1148,69,42,32,70,7,22,13,14,7,3,6,2,nec,Central Conn,37,,donyell_marshall,0
2021,1149,64,40,31,71,8,24,10,16,6,4,3,2,big_south,Charleston So,39,,barclay_radebaugh,0
2021,1150,63,44,33,74,6,23,11,13,5,3,5,3,cusa,Charlotte,39,,ron_sanchez,0
2021,1151,71,43,35,79,6,24,12,10,7,2,3,9,southern,Chattanooga,39,,lamont_paris,0
2021,1152,55,36,25,70,5,19,10,15,5,1,1,0,wac,Chicago St,39,,lance_irvin,0
2021,1153,69,42,31,66,9,23,15,14,7,4,8,7,aac,Cincinnati,39,,john_brannen,0
2021,1154,78,44,33,71,7,26,14,12,4,4,4,2,southern,Citadel,39,,duggar_baucom,0
2021,1155,65,43,35,77,7,23,13,12,6,3,3,5,acc,Clemson,39,Y07,brad_brownell,1
2021,1156,71,45,32,67,9,23,14,12,7,2,4,10,horizon,Cleveland St,39,Y15,dennis_gates,1
2021,1157,75,43,35,75,12,28,14,15,8,4,6,4,sun_belt,Coastal Car,37,,cliff_ellis,0
2021,1158,68,44,38,70,7,23,10,10,5,3,2,1,caa,Col Charleston,32,,earl_grant,0
2021,1159,86,50,40,73,9,29,17,10,7,3,5,6,patriot,Colgate,39,Z14,matt_langel,1
2021,1160,73,45,37,82,8,24,13,10,5,3,5,11,pac_twelve,Colorado,39,W05,tad_boyle,1
2021,1161,74,47,36,79,7,26,14,13,5,3,6,8,mwc,Colorado St,39,,niko_medved,0
2021,1163,73,44,34,73,11,24,13,11,6,5,7,8,big_east,Connecticut,39,W07,dan_hurley,1
2021,1164,73,41,30,62,6,27,13,16,9,3,5,4,meac,Coppin St,38,,juan_dixon,0
2021,1166,77,48,37,64,7,26,16,11,7,4,4,9,big_east,Creighton,39,X05,greg_mcdermott,1
2021,1167,68,44,34,72,11,22,14,12,6,3,5,6,big_west,CS Bakersfield,16,,rod_barnes,0
2021,1168,76,44,38,74,7,23,13,12,7,2,5,1,big_west,CS Fullerton,39,,dedrique_taylor,0
2021,1169,71,42,33,73,7,22,13,11,6,2,5,5,big_west,CS Northridge,33,,mark_gottfried,0
2021,1170,70,45,38,68,7,20,12,10,7,2,8,3,big_sky,CS Sacramento,32,,brian_katz,0
2021,1172,71,47,36,68,8,24,15,11,5,3,4,6,a_ten,Davidson,39,,bob_mckillop,0
2021,1173,70,48,37,72,6,25,14,14,4,2,5,6,a_ten,Dayton,39,,anthony_grant,0
2021,1174,67,43,31,72,8,24,12,14,5,4,7,1,caa,Delaware,39,,martin_ingelsby,0
2021,1175,70,39,31,73,8,22,11,17,6,3,6,0,meac,Delaware St,39,,eric_skeeters,0
2021,1176,69,44,35,72,6,21,12,15,6,2,7,0,summit,Denver,25,,rodney_billups,0
2021,1177,66,42,31,68,10,23,11,15,7,4,8,3,big_east,DePaul,39,,dave_leitao,0
2021,1178,76,46,39,80,8,22,14,11,7,2,4,5,horizon,Detroit,39,,mike_davis,0
2021,1179,76,49,37,71,9,24,13,9,7,3,6,11,mvc,Drake,39,X11a,darian_devries,1
2021,1180,71,48,37,78,8,24,15,12,5,2,5,9,caa,Drexel,39,Y16,zach_spiker,1
2021,1181,76,47,35,69,10,23,16,12,8,4,6,5,acc,Duke,39,,mike_krzyzewski,0
2021,1182,67,42,30,65,10,24,13,13,7,4,6,4,a_ten,Duquesne,39,,keith_dambrot,0
2021,1183,69,44,32,66,9,23,13,14,7,3,3,4,ovc,E Illinois,39,,jay_spoonhour,0
2021,1184,80,44,36,70,9,23,16,12,10,3,5,12,ovc,E Kentucky,39,,a_w_hamilton,0
2021,1185,67,41,31,74,8,20,11,12,7,2,7,1,mac,E Michigan,39,,rob_murphy,0
2021,1186,78,47,36,80,7,26,15,12,5,3,7,9,big_sky,E Washington,39,X14,shantay_legans,1
2021,1187,65,40,30,73,8,23,16,12,6,3,3,1,aac,East Carolina,39,,joe_dooley,0
2021,1188,65,44,31,68,8,21,13,15,6,4,5,6,ovc,SIUE,15,,brian_barone,0
2021,1189,65,41,33,75,7,24,11,11,6,2,8,6,caa,Elon,24,,mike_schrage,0
2021,1190,69,43,35,70,9,24,11,13,7,3,3,5,southern,ETSU,39,,jason_shay,0
2021,1191,65,44,38,72,5,20,12,10,5,2,5,1,mvc,Evansville,39,,todd_lickliter,0
2021,1192,75,45,38,71,9,22,12,14,8,4,6,5,nec,F Dickinson,39,,greg_herenda,0
2021,1193,62,40,32,70,8,24,10,12,5,2,8,6,maac,Fairfield,39,,jay_young,0
2021,1194,72,44,35,66,10,25,13,14,7,2,8,5,cusa,FL Atlantic,30,,dusty_may,0
2021,1195,68,41,29,66,9,25,12,14,7,4,6,3,a_sun,FL Gulf Coast,16,,michael_fly,0
2021,1196,74,46,36,76,9,23,12,14,7,5,6,8,sec,Florida,39,Z07,michael_white,1
2021,1197,66,44,31,65,8,23,13,16,6,2,10,4,meac,Florida A&M,39,,robert_mccullum,0
2021,1198,70,42,33,68,8,21,13,15,7,4,5,2,cusa,Florida Intl,36,,jeremy_ballard,0
2021,1199,79,47,39,74,10,24,15,14,7,5,7,4,acc,Florida St,39,W04,leonard_hamilton,1
2021,1200,52,36,27,67,6,21,11,13,6,2,1,0,a_ten,Fordham,39,,jeff_neubauer,0
2021,1201,65,42,33,67,9,22,10,14,6,3,10,5,mwc,Fresno St,39,,justin_hutson,0
2021,1202,78,48,35,72,8,24,16,12,8,3,3,5,southern,Furman,39,,bob_richey,0
2021,1203,68,44,32,70,7,25,11,13,6,3,5,2,a_ten,G Washington,39,,jamion_christian,0
2021,1204,66,41,31,66,10,22,11,14,8,4,4,4,sun_belt,Ga Southern,39,,brian_burg,0
2021,1205,71,44,36,69,8,24,13,11,6,5,3,4,big_south,Gardner Webb,21,,tim_craft,0
2021,1206,72,43,33,63,10,25,13,12,7,4,5,5,a_ten,George Mason,39,,dave_paulsen,0
2021,1207,71,42,37,75,10,27,13,15,6,4,5,6,big_east,Georgetown,39,W12,patrick_ewing,1
2021,1208,77,46,32,69,10,23,15,16,9,2,4,2,sec,Georgia,39,,tom_crean,0
2021,1209,77,45,34,69,9,24,16,12,7,4,8,7,sun_belt,Georgia St,39,,rob_lanier,0
2021,1210,76,47,35,73,7,21,16,11,9,3,4,6,acc,Georgia Tech,39,Y09,josh_pastner,1
2021,1211,92,55,36,73,8,27,18,12,8,3,4,14,wcc,Gonzaga,39,X01,mark_few,1
2021,1212,67,43,33,67,8,24,14,15,8,3,6,6,swac,Grambling,39,,donte_jackson,0
2021,1213,71,47,32,69,9,27,14,13,4,3,8,7,wac,Grand Canyon,10,X15,bryce_drew,1
2021,1214,69,43,33,73,7,24,12,12,6,6,5,6,big_south,Hampton,28,,edward_joyner,0
2021,1216,66,43,33,71,7,23,11,12,7,2,6,5,aec,Hartford,39,Z16,john_gallagher,1
2021,1218,70,44,36,73,8,23,11,13,5,2,6,4,big_west,Hawaii,39,,eran_ganot,0
2021,1219,67,42,29,69,10,22,12,12,7,4,4,4,big_south,High Point,24,,tubby_smith,0
2021,1220,73,44,33,71,9,24,13,12,7,3,6,6,caa,Hofstra,39,,joe_mihalich,0
2021,1221,71,44,35,70,8,21,12,13,7,4,6,3,patriot,Holy Cross,39,,brett_nelson,0
2021,1222,76,44,35,74,13,25,14,10,8,5,5,9,aac,Houston,39,Y02,kelvin_sampson,1
2021,1223,70,42,33,73,8,23,14,16,7,4,6,2,southland,Houston Chr,39,,ron_cottrell,0
2021,1224,73,43,35,68,6,26,16,13,6,5,0,0,meac,Howard,39,,kenneth_blakeney,0
2021,1225,61,43,34,73,6,21,12,16,5,2,6,0,big_sky,Idaho,39,,zac_claus,0
2021,1226,62,41,30,69,8,22,10,15,4,3,5,5,big_sky,Idaho St,39,,ryan_looney,0
2021,1227,68,43,33,66,7,25,14,13,4,3,4,2,horizon,IL Chicago,39,,luke_yaklich,0
2021,1228,81,50,38,69,9,28,16,13,6,3,7,12,big_ten,Illinois,39,Y01,brad_underwood,1
2021,1229,68,44,34,66,7,25,12,13,6,3,5,4,mvc,Illinois St,39,,dan_muller,0
2021,1230,65,43,38,70,6,21,12,13,5,2,4,3,southland,Incarnate Word,10,,carson_cunningham,0
2021,1231,70,43,32,66,8,24,14,11,6,4,4,6,big_ten,Indiana,39,,archie_miller,0
2021,1232,66,43,34,74,7,22,10,11,6,3,5,6,mvc,Indiana St,39,,greg_lansing,0
2021,1233,72,44,35,74,9,25,14,15,7,4,9,8,maac,Iona,39,W15,rick_pitino,1
2021,1234,84,47,39,71,10,28,19,9,6,5,4,7,big_ten,Iowa,39,X02,fran_mccaffery,1
2021,1235,66,42,32,78,7,22,12,14,6,3,6,0,big_twelve,Iowa St,39,,steve_prohm,0
2021,1236,75,50,40,69,7,22,14,17,7,3,7,3,horizon,PFW,21,,jon_coffman,0
2021,1237,71,42,34,72,8,22,13,13,7,2,5,4,horizon,IUPUI,25,,byron_rimm_ii,0
2021,1238,66,40,34,68,9,25,10,14,8,3,8,6,swac,Jackson St,39,,wayne_brent,0
2021,1239,66,43,31,67,7,22,10,14,7,2,3,4,a_sun,Jacksonville,39,,tony_jasick,0
2021,1240,73,46,35,69,10,25,14,13,5,3,4,9,ovc,Jacksonville St,28,,ray_harper,0
2021,1241,75,44,33,67,9,24,13,12,7,2,2,3,caa,James Madison,39,,mark_byington,0
2021,1242,73,44,34,72,10,25,14,12,7,4,4,7,big_twelve,Kansas,39,X03,bill_self,1
2021,1243,62,41,30,66,9,22,13,14,5,2,5,3,big_twelve,Kansas St,39,,bruce_weber,0
2021,1244,62,40,29,66,8,23,10,14,5,2,4,0,a_sun,Kennesaw,18,,amir_abdur_rahim,0
2021,1245,76,44,33,78,11,25,14,13,6,3,5,6,mac,Kent,39,,rob_senderoff,0
2021,1246,70,42,34,73,11,24,12,13,6,6,4,4,sec,Kentucky,39,,john_calipari,0
2021,1247,68,43,34,67,8,22,12,14,7,3,3,3,a_ten,La Salle,39,,ashley_howard,0
2021,1248,78,44,36,80,8,24,16,11,6,3,3,3,patriot,Lafayette,39,,fran_o'hanlon,0
2021,1249,66,42,31,73,8,23,12,13,7,4,6,5,southland,Lamar,39,,tic_price,0
2021,1250,68,43,32,70,8,25,13,13,6,2,5,3,patriot,Lehigh,39,,brett_reed,0
2021,1251,73,48,39,78,6,24,15,10,4,2,4,10,a_sun,Liberty,35,Y13,ritchie_mckay,1
2021,1252,69,45,34,69,6,23,13,11,6,2,3,5,a_sun,Lipscomb,21,,lennie_acuff,0
2021,1253,74,45,36,68,7,25,12,15,6,3,8,2,big_west,Long Beach St,39,,dan_monson,0
2021,1254,74,41,29,67,11,25,16,14,8,4,4,3,nec,LIU Brooklyn,39,,derek_kellogg,0
2021,1255,66,43,35,69,8,22,10,13,6,2,3,4,big_south,Longwood,19,,griff_aldrich,0
2021,1256,73,44,35,69,8,27,12,12,6,3,2,6,cusa,Louisiana Tech,39,,eric_konkol,0
2021,1257,68,43,31,72,10,26,11,11,5,2,4,4,acc,Louisville,39,,chris_mack,0
2021,1258,70,46,34,73,9,23,13,15,5,3,6,5,wcc,Loy Marymount,39,,stan_johnson,0
2021,1259,72,46,31,60,10,25,13,14,7,3,9,3,patriot,Loyola MD,39,,tavaras_hardy,0
2021,1260,71,50,36,73,6,24,16,11,7,2,5,11,mvc,Loyola-Chicago,39,Y08,porter_moser,1
2021,1261,82,46,35,75,10,25,12,11,8,3,5,7,sec,LSU,39,W08,will_wade,1
2021,1262,68,45,35,66,7,24,12,14,5,4,7,8,aec,MA Lowell,10,,pat_duquette,0
2021,1263,53,38,32,57,7,22,12,15,6,4,0,1,aec,Maine,39,,richard_barron,0
2021,1264,63,38,26,67,11,22,12,14,8,4,6,3,maac,Manhattan,39,,steve_masiello,0
2021,1265,63,43,31,68,6,26,11,14,5,4,5,6,maac,Marist,39,,john_dunne,0
2021,1266,70,45,32,73,8,25,12,14,5,4,4,6,big_east,Marquette,39,,steve_wojciechowski,0
2021,1267,80,47,36,72,7,25,16,11,8,5,3,6,cusa,Marshall,39,,dan_d'antoni,0
2021,1268,68,45,35,70,6,25,13,11,5,3,4,5,big_ten,Maryland,39,W10,mark_turgeon,1
2021,1269,77,43,33,73,8,24,15,12,7,4,4,4,a_ten,Massachusetts,39,,matt_mccall,0
2021,1270,71,46,37,71,7,23,15,16,6,2,5,3,southland,McNeese St,39,,heath_schroyer,0
2021,1272,72,44,35,62,11,26,16,16,9,5,5,6,aac,Memphis,39,,anfernee_hardaway,0
2021,1273,75,47,37,72,7,24,16,12,7,3,4,9,southern,Mercer,39,,greg_gary,0
2021,1274,66,42,29,70,8,24,11,12,7,4,3,3,acc,Miami FL,38,,jim_larranaga,0
2021,1275,72,43,36,78,8,23,12,11,5,3,6,5,mac,Miami OH,39,,jack_owens,0
2021,1276,76,48,39,78,8,27,15,11,4,4,6,7,big_ten,Michigan,39,W01,juwan_howard,1
2021,1277,69,42,32,72,10,26,16,12,5,5,7,3,big_ten,Michigan St,39,W11a,tom_izzo,1
2021,1278,73,39,28,74,9,24,14,11,6,5,5,1,big_ten,Minnesota,39,,richard_pitino,0
2021,1279,69,44,30,70,10,22,12,13,8,4,4,6,sec,Mississippi,39,,kermit_davis,0
2021,1280,69,45,33,65,11,25,13,14,6,5,3,6,sec,Mississippi St,39,,ben_howland,0
2021,1281,74,45,32,70,9,24,13,13,7,4,5,8,sec,Missouri,39,X09,cuonzo_martin,1
2021,1282,62,45,35,67,6,20,11,12,7,2,8,2,summit,Missouri KC,34,,billy_donlon,0
2021,1283,72,47,35,75,7,27,13,12,4,3,4,8,mvc,Missouri St,39,,dana_ford,0
2021,1284,76,42,36,71,8,25,14,13,8,4,5,5,maac,Monmouth NJ,39,,king_rice,0
2021,1285,67,44,37,79,6,23,12,13,5,3,7,7,big_sky,Montana,39,,travis_decuire,0
2021,1286,71,44,32,75,7,23,10,12,6,2,9,8,big_sky,Montana St,39,,danny_sprinkle,0
2021,1287,68,46,35,68,9,25,12,15,4,5,3,11,ovc,Morehead St,39,Y14,preston_spradlin,1
2021,1288,78,42,33,75,12,24,14,16,7,4,8,9,meac,Morgan St,39,,kevin_broadus,0
2021,1290,57,36,33,57,6,22,11,17,5,3,4,1,swac,MS Valley St,39,,lindsey_hunter,0
2021,1291,64,43,34,68,9,25,12,12,4,4,7,6,nec,Mt St Mary's,35,W16a,dan_engelstad,1
2021,1292,61,39,32,68,8,22,10,15,7,2,5,0,cusa,MTSU,39,,nick_mcdevitt,0
2021,1293,72,47,37,68,8,24,16,13,7,3,4,4,ovc,Murray St,39,,matt_mcmahon,0
2021,1294,68,43,38,68,7,23,10,14,5,3,7,5,big_sky,N Colorado,19,,steve_smiley,0
2021,1295,70,44,34,76,8,26,11,12,4,3,4,9,summit,N Dakota St,18,,david_richman,0
2021,1296,62,40,32,62,11,22,11,13,6,3,6,1,mac,N Illinois,39,,mark_montgomery,0
2021,1297,71,45,31,70,11,21,12,12,6,2,4,5,horizon,N Kentucky,11,,darrin_horn,0
2021,1298,72,45,33,71,10,23,12,11,8,2,5,7,patriot,Navy,39,,ed_dechellis,0
2021,1299,69,40,30,66,9,21,13,13,8,2,3,6,meac,NC A&T,39,,willie_jones,0
2021,1300,65,41,33,70,8,20,11,14,7,3,12,1,meac,NC Central,16,,levelle_moton,0
2021,1301,73,47,37,70,8,21,13,12,8,4,4,6,acc,NC State,39,,kevin_keatts,0
2021,1303,67,42,34,69,7,25,9,13,6,3,5,4,summit,NE Omaha,12,,derrin_hansen,0
2021,1304,68,41,33,64,7,26,13,14,7,3,6,1,big_ten,Nebraska,39,,fred_hoiberg,0
2021,1305,73,44,35,76,7,25,14,13,6,3,8,6,mwc,Nevada,39,,steve_alford,0
2021,1306,66,40,32,68,9,24,11,10,5,3,6,5,aec,New Hampshire,39,,bill_herrion,0
2021,1307,62,40,27,60,10,22,12,14,6,4,7,4,mwc,New Mexico,39,,paul_weir,0
2021,1308,69,42,32,72,11,22,12,11,5,2,13,9,wac,New Mexico St,39,,chris_jans,0
2021,1309,76,47,34,74,8,23,16,16,8,3,7,3,southland,New Orleans,39,,mark_slessinger,0
2021,1310,65,41,31,71,7,22,12,9,6,2,5,4,maac,Niagara,39,,greg_paulus,0
2021,1311,77,45,32,67,10,25,13,13,9,3,6,10,southland,Nicholls St,39,,austin_claunch,0
2021,1312,66,40,31,69,8,21,10,11,7,2,3,4,aec,NJIT,17,,brian_kennedy,0
2021,1313,75,43,37,71,8,25,12,13,6,3,7,9,meac,Norfolk St,26,X16b,robert_jones,1
2021,1314,76,44,32,67,14,26,15,14,7,5,6,8,acc,North Carolina,39,Z08,roy_williams,1
2021,1315,69,43,34,70,7,23,12,13,5,2,2,4,summit,North Dakota,15,,paul_sather,0
2021,1316,68,44,36,72,7,21,12,14,4,3,3,3,a_sun,North Florida,18,,matthew_driscoll,0
2021,1317,68,47,37,73,7,23,13,13,7,3,6,9,cusa,North Texas,39,Z13,grant_mccasland,1
2021,1318,67,44,35,74,6,24,12,13,6,2,3,5,caa,Northeastern,39,,bill_coen,0
2021,1319,63,42,35,66,7,20,11,11,5,2,6,5,big_sky,Northern Arizona,39,,shane_burcar,0
2021,1320,68,44,32,68,8,25,13,13,6,2,4,4,mvc,Northern Iowa,39,,ben_jacobson,0
2021,1321,69,43,35,72,6,24,14,11,6,3,4,2,big_ten,Northwestern,39,,chris_collins,0
2021,1322,72,43,35,68,9,23,13,14,7,3,5,5,southland,Northwestern LA,39,,mike_mcconathy,0
2021,1323,73,46,37,77,6,25,15,10,4,4,4,5,acc,Notre Dame,39,,mike_brey,0
2021,1324,75,42,33,71,10,22,15,12,8,2,2,7,horizon,Oakland,24,,greg_kampe,0
2021,1325,80,49,37,71,8,23,18,12,7,2,4,8,mac,Ohio,39,X13,jeff_boals,1
2021,1326,77,46,36,76,8,25,13,10,5,3,6,10,big_ten,Ohio St,39,Z02,chris_holtmann,1
2021,1328,75,44,34,74,9,25,13,10,7,3,4,5,big_twelve,Oklahoma,39,X08,lon_kruger,1
2021,1329,77,47,34,71,9,26,13,16,7,4,5,10,big_twelve,Oklahoma St,39,Y04,michael_boynton,1
2021,1330,68,44,29,71,9,24,11,12,8,4,6,6,cusa,Old Dominion,39,,jeff_a_jones,0
2021,1331,79,45,39,83,7,24,12,11,6,4,8,8,summit,Oral Roberts,39,Z15,paul_mills,1
2021,1332,74,47,38,70,8,22,13,11,7,4,5,9,pac_twelve,Oregon,39,X07,dana_altman,1
2021,1333,69,43,35,76,9,22,14,11,6,3,6,7,pac_twelve,Oregon St,39,Y12,wayne_tinkle,1
2021,1334,68,44,30,66,9,23,12,11,7,3,7,2,wcc,Pacific,39,,damon_stoudamire,0
2021,1336,73,41,34,74,10,23,13,11,8,2,6,4,big_ten,Penn St,39,,jim_ferry,0
2021,1337,75,44,33,77,7,25,15,13,6,3,6,5,wcc,Pepperdine,39,,lorenzo_romar,0
2021,1338,71,43,34,66,11,24,15,12,6,4,5,3,acc,Pittsburgh,39,,jeff_capel,0
2021,1339,67,40,34,79,5,21,12,13,6,3,3,1,wcc,Portland,39,,terry_porter,0
2021,1340,66,39,29,67,10,22,10,14,8,3,7,2,big_sky,Portland St,25,,barret_peery,0
2021,1341,71,45,30,65,10,22,16,13,10,4,9,8,swac,Prairie View,39,,byron_smith,0
2021,1342,63,41,30,69,10,21,10,15,7,2,3,2,big_south,Presbyterian,16,,quinton_ferrell,0
2021,1344,70,43,32,70,9,24,13,11,6,3,3,5,big_east,Providence,39,,ed_cooley,0
2021,1345,71,45,34,71,10,25,14,12,5,3,4,7,big_ten,Purdue,39,Z04,matt_painter,1
2021,1346,68,40,32,69,7,28,13,14,6,5,7,1,maac,Quinnipiac,25,,baker_dunleavy,0
2021,1347,66,45,31,69,9,24,10,15,6,2,2,6,big_south,Radford,39,,mike_jones,0
2021,1348,71,44,31,67,9,26,12,14,7,5,3,4,a_ten,Rhode Island,39,,david_cox,0
2021,1349,72,44,36,73,8,24,15,14,5,2,4,5,cusa,Rice,39,,scott_pera,0
2021,1350,74,47,34,74,6,22,14,10,9,2,5,7,a_ten,Richmond,39,,chris_mooney,0
2021,1351,68,43,35,73,8,23,12,12,5,2,7,5,maac,Rider,39,,kevin_baggett,0
2021,1352,72,44,37,66,10,22,16,13,6,3,4,1,horizon,Robert Morris,39,,andrew_toole,0
2021,1353,70,45,31,63,8,25,14,11,8,5,6,5,big_ten,Rutgers,39,Y10,steve_pikiell,1
2021,1354,61,39,32,62,8,20,10,16,6,3,5,0,meac,S Carolina St,39,,murray_garvin,0
2021,1355,80,49,41,72,6,26,14,12,6,3,6,8,summit,S Dakota St,18,,eric_henderson,0
2021,1356,64,44,37,66,4,22,13,12,6,2,4,4,mvc,S Illinois,39,,bryan_mullins,0
2021,1357,70,41,33,74,9,23,13,12,5,2,6,5,nec,Sacred Heart,24,,anthony_latina,0
2021,1358,74,43,35,71,9,23,14,14,8,3,14,7,southland,Sam Houston St,37,,jason_hooten,0
2021,1359,72,42,28,68,10,26,13,16,7,2,2,2,southern,Samford,39,,bucky_mcmillan,0
2021,1360,66,42,30,65,6,24,13,12,7,3,6,3,wcc,San Diego,39,,sam_scholl,0
2021,1361,74,45,37,72,8,24,14,11,8,3,7,10,mwc,San Diego St,39,Y06,brian_dutcher,1
2021,1362,71,43,34,72,7,23,12,11,7,3,3,8,wcc,San Francisco,38,,todd_golden,0
2021,1363,64,38,32,66,7,23,10,12,5,3,5,3,mwc,San Jose St,39,,jean_prioleau,0
2021,1364,74,47,35,76,8,23,15,11,7,3,8,11,big_west,UC Santa Barbara,39,X12,joe_pasternack,1
2021,1365,69,43,30,68,7,27,11,13,4,4,7,6,wcc,Santa Clara,39,,herb_sendek,0
2021,1367,66,42,34,72,7,22,12,14,6,3,4,2,big_south,SC Upstate,16,,dave_dickerson,0
2021,1368,68,39,29,68,10,21,10,15,7,2,6,5,southland,SE Louisiana,39,,david_kiefer,0
2021,1369,69,43,35,67,8,24,14,15,7,2,5,4,ovc,SE Missouri St,32,,brad_korn,0
2021,1370,70,40,32,73,9,21,11,11,7,3,6,5,wac,Seattle,15,,jim_hayford,0
2021,1371,71,44,32,73,9,23,13,13,6,4,4,7,big_east,Seton Hall,39,,kevin_willard,0
2021,1372,78,51,32,68,9,22,14,16,9,3,6,6,southland,SF Austin,37,,kyle_keller,0
2021,1373,68,46,34,66,7,25,13,12,6,3,7,6,maac,Siena,39,,carmen_maciariello,0
2021,1374,74,45,34,73,9,25,15,14,6,4,1,5,aac,SMU,39,,tim_jankovich,0
2021,1375,71,43,35,72,8,24,11,12,7,3,5,7,sun_belt,South Alabama,39,,richie_riley,0
2021,1376,73,41,30,65,11,21,13,15,8,4,6,3,sec,South Carolina,39,,frank_martin,0
2021,1377,76,47,39,78,6,26,14,10,4,2,5,7,summit,South Dakota,15,,todd_lee,0
2021,1378,65,40,32,63,10,23,11,13,5,3,6,5,aac,South Florida,39,,brian_gregory,0
2021,1379,63,43,31,69,6,25,12,13,6,2,3,2,cusa,Southern Miss,39,,jay_ladner,0
2021,1380,70,43,32,67,9,25,14,15,8,3,6,3,swac,Southern Univ,39,,sean_woods,0
2021,1381,80,45,33,76,8,25,13,11,6,3,8,6,big_sky,Southern Utah,35,,todd_simon,0
2021,1382,70,45,35,73,10,24,15,10,6,4,5,8,a_ten,St Bonaventure,39,W09,mark_schmidt,1
2021,1383,78,45,33,73,10,24,14,12,8,3,8,5,nec,St Francis NY,39,,glenn_braica,0
